Date,Power (kW),Temperature (C),Humidity (%),SolarRad (W/m2),rain (mm/h),weekend_holiday,Power_second_derivative (kW),Power-1 (kW),Power_week (kW)
2019-01-29 22:00:00,177.589,11.119166666666668,87.99166666666667,2.3679166666666664,0.1333333333333333,0,22.831000000000017,208.235,145.017
2019-01-29 23:00:00,169.774,10.85,86.41666666666667,2.838833333333333,0.0,0,-0.8449999999999989,177.589,137.726
2019-01-30 00:00:00,161.114,10.781666666666666,82.91666666666667,4.131,0.0,0,-3.679000000000002,169.774,137.359
2019-01-30 01:00:00,148.775,10.7825,79.70833333333333,3.02525,0.0,0,2.7479999999999905,161.114,135.512
2019-01-30 02:00:00,139.184,10.686666666666667,74.77499999999999,3.2586666666666666,0.0,0,5.0,148.775,132.674
2019-01-30 03:00:00,134.593,10.940833333333332,72.75833333333334,3.6536666666666666,0.0,0,1.1550000000000296,139.184,128.196
2019-01-30 04:00:00,131.157,10.694166666666666,77.875,2.23175,0.0,0,15.301999999999964,134.593,136.716
2019-01-30 05:00:00,143.023,10.683333333333332,80.60833333333333,4.068833333333333,0.0,0,17.43900000000002,131.157,172.259
2019-01-30 06:00:00,172.328,10.736666666666666,82.44166666666666,3.270583333333333,0.0,0,50.32899999999998,143.023,179.828
2019-01-30 07:00:00,251.962,10.92,81.77499999999999,3.7875833333333335,0.0,0,83.405,172.328,264.513
2019-01-30 08:00:00,415.001,11.175833333333337,81.86666666666666,40.090833333333336,0.0,0,-113.89599999999996,251.962,385.182
2019-01-30 09:00:00,464.144,11.390833333333331,83.08333333333333,76.58916666666667,0.0,0,-51.82600000000002,415.001,456.088
2019-01-30 10:00:00,461.461,11.331666666666663,87.73333333333333,63.375,0.5583333333333333,0,12.147999999999968,464.144,496.038
2019-01-30 11:00:00,470.926,11.954166666666666,87.48333333333333,110.19833333333332,1.3333333333333333,0,-12.183999999999969,461.461,483.243
2019-01-30 12:00:00,468.207,12.801666666666668,82.29166666666667,162.42916666666667,0.0333333333333333,0,-5.218999999999994,470.926,464.043
2019-01-30 13:00:00,460.269,13.093333333333334,80.21666666666665,195.79166666666663,0.0583333333333333,0,39.99399999999997,468.207,440.387
2019-01-30 14:00:00,492.325,12.763333333333334,80.54166666666667,130.525,0.0916666666666666,0,-37.238999999999976,460.269,452.277
2019-01-30 15:00:00,487.142,13.085,77.50833333333334,144.14166666666668,0.05,0,-37.980000000000075,492.325,436.786
2019-01-30 16:00:00,443.979,13.128333333333332,79.46666666666667,84.2025,0.0,0,11.69500000000005,487.142,447.395
2019-01-30 17:00:00,412.511,12.689166666666669,82.91666666666667,29.80366666666667,0.075,0,-5.530000000000086,443.979,420.525
2019-01-30 18:00:00,375.513,12.470833333333331,85.26666666666667,3.2608333333333337,0.4916666666666667,0,-74.46599999999995,412.511,331.771
2019-01-30 19:00:00,264.049,12.388333333333334,86.46666666666665,1.7909166666666667,1.6916666666666669,0,59.387,375.513,240.164
2019-01-30 20:00:00,211.972,12.558333333333332,83.30833333333334,2.68875,0.5,0,-0.12200000000007094,264.049,196.378
2019-01-30 21:00:00,159.773,12.751666666666669,83.49166666666666,3.8015,0.025,0,39.95100000000002,211.972,163.185
2019-01-30 22:00:00,147.525,12.760833333333332,83.21666666666667,2.7695833333333333,0.075,0,10.407999999999987,159.773,142.013
2019-01-30 23:00:00,145.685,12.789166666666668,82.99166666666666,2.8111666666666664,0.0,0,-5.347999999999985,147.525,141.59
2019-01-31 00:00:00,138.497,12.606666666666667,86.66666666666667,2.8823333333333334,0.05,0,6.791999999999973,145.685,134.55
2019-01-31 01:00:00,138.101,12.794166666666667,83.575,2.7092500000000004,0.05,0,-1.7419999999999902,138.497,130.572
2019-01-31 02:00:00,135.963,12.755,82.55,2.337916666666666,0.0,0,-0.5909999999999798,138.101,130.617
2019-01-31 03:00:00,133.234,12.85,82.7,4.292166666666667,0.0083333333333333,0,-3.1990000000000407,135.963,129.564
2019-01-31 04:00:00,127.306,12.631666666666668,84.64166666666667,3.09225,0.1,0,36.18600000000001,133.234,131.193
2019-01-31 05:00:00,157.564,12.629166666666668,84.52499999999999,2.591666666666667,0.1083333333333333,0,-14.949999999999974,127.306,131.766
2019-01-31 06:00:00,172.872,12.45,86.97500000000001,2.347,0.6749999999999999,0,65.62199999999996,157.564,168.741
2019-01-31 07:00:00,253.802,12.678333333333333,87.55,3.60475,0.8833333333333333,0,50.40900000000005,172.872,263.208
2019-01-31 08:00:00,385.141,12.860833333333332,87.10000000000001,33.001666666666665,0.3666666666666667,0,-66.13400000000004,253.802,390.118
2019-01-31 09:00:00,450.346,12.73,86.13333333333333,136.6266666666667,0.3833333333333333,0,-59.90299999999996,385.141,437.07
2019-01-31 10:00:00,455.648,13.115833333333336,81.53333333333333,208.39166666666665,0.0083333333333333,0,-2.0050000000000523,450.346,445.516
2019-01-31 11:00:00,458.945,13.040833333333332,82.65833333333333,199.80916666666667,0.125,0,10.90500000000003,455.648,464.508
2019-01-31 12:00:00,473.147,13.27,77.55,314.76666666666665,0.175,0,-3.8149999999999977,458.945,461.882
2019-01-31 13:00:00,483.534,12.900833333333331,80.73333333333333,232.4416666666667,0.0,0,-29.91300000000001,473.147,438.389
2019-01-31 14:00:00,464.008,13.204166666666666,80.95,149.04166666666666,0.0333333333333333,0,3.0990000000000464,483.534,419.694
2019-01-31 15:00:00,447.581,13.3525,81.68333333333334,91.84250000000002,0.0666666666666666,0,-5.813000000000045,464.008,393.475
2019-01-31 16:00:00,425.341,13.33,83.56666666666666,48.064166666666665,0.1,0,12.461000000000013,447.581,409.562
2019-01-31 17:00:00,415.562,12.945,87.58333333333333,7.981666666666666,0.6583333333333333,0,-53.43000000000001,425.341,398.018
2019-01-31 18:00:00,352.353,12.899166666666666,89.88333333333333,2.6906666666666665,1.15,0,-41.153999999999996,415.562,328.971
2019-01-31 19:00:00,247.99,13.2575,90.04166666666667,2.25225,0.5499999999999999,0,62.500999999999976,352.353,238.518
2019-01-31 20:00:00,206.128,13.315833333333332,90.13333333333333,1.9176666666666664,0.3166666666666666,0,-1.4519999999999698,247.99,201.384
2019-01-31 21:00:00,162.814,13.0475,90.26666666666668,1.4515,2.533333333333333,0,23.906000000000006,206.128,157.864
2019-01-31 22:00:00,143.406,12.183333333333332,85.85833333333333,1.4675833333333337,2.858333333333333,0,11.06499999999997,162.814,138.682
2019-01-31 23:00:00,135.063,11.366666666666667,85.77499999999999,1.8255,1.2083333333333333,0,-19.639999999999986,143.406,140.685
2019-02-01 00:00:00,107.08,10.595,84.89166666666667,1.5971666666666666,1.7583333333333335,0,29.925999999999988,135.063,137.209
2019-02-01 01:00:00,109.023,11.090833333333334,77.825,2.400333333333333,0.0499999999999999,0,-1.850999999999999,107.08,132.866
2019-02-01 02:00:00,109.115,11.679166666666667,71.52166666666666,3.58925,0.0,0,-1.5309999999999917,109.023,127.981
2019-02-01 03:00:00,107.676,11.6775,70.51583333333333,2.596416666666667,0.05,0,-0.3240000000000123,109.115,126.016
2019-02-01 04:00:00,105.913,10.715833333333334,75.31666666666666,2.09325,0.4416666666666666,0,19.067000000000007,107.676,123.587
2019-02-01 05:00:00,123.217,10.7825,71.39166666666667,1.59725,0.0916666666666666,0,-3.6739999999999924,105.913,126.248
2019-02-01 06:00:00,136.847,11.0925,61.55083333333334,1.73325,0.0166666666666666,0,22.18299999999998,123.217,170.062
2019-02-01 07:00:00,172.66,11.128333333333332,60.19916666666666,7.837,0.0,0,54.328,136.847,268.932
2019-02-01 08:00:00,262.801,11.152500000000002,62.84,87.52749999999999,0.0,0,-36.974999999999994,172.66,407.888
2019-02-01 09:00:00,315.967,11.678333333333333,60.77666666666667,201.3275,0.0,0,-8.83299999999997,262.801,449.639
2019-02-01 10:00:00,360.3,12.055833333333332,60.295,418.0416666666667,0.0,0,-18.86700000000002,315.967,443.137
2019-02-01 11:00:00,385.766,11.916666666666666,62.28,376.0325,0.075,0,-19.40100000000001,360.3,454.373
2019-02-01 12:00:00,391.831,11.585833333333332,67.97833333333334,399.275,0.1833333333333333,0,-27.32800000000003,385.766,467.928
2019-02-01 13:00:00,370.568,11.271666666666668,63.79833333333334,360.63,0.4666666666666666,0,21.912000000000035,391.831,438.335
2019-02-01 14:00:00,371.217,11.410833333333334,60.42583333333334,451.5916666666667,0.2416666666666666,0,-3.5960000000000036,370.568,441.474
2019-02-01 15:00:00,368.27,12.079166666666666,51.88083333333333,358.6583333333333,0.0583333333333333,0,-7.106999999999971,371.217,380.941
2019-02-01 16:00:00,358.216,11.725833333333334,49.98166666666666,85.91333333333334,0.0,0,10.697999999999979,368.27,369.374
2019-02-01 17:00:00,358.86,9.558333333333334,66.625,21.9075,0.075,0,-30.918000000000006,358.216,331.242
2019-02-01 18:00:00,328.586,10.8575,63.09916666666666,1.9756666666666665,0.025,0,-68.457,358.86,283.734
2019-02-01 19:00:00,229.855,9.525833333333331,75.20833333333333,2.183333333333333,0.8833333333333333,0,55.93500000000006,328.586,212.769
2019-02-01 20:00:00,187.059,9.831666666666669,69.66166666666668,2.2325000000000004,0.8083333333333332,0,4.227000000000004,229.855,165.304
2019-02-01 21:00:00,148.49,10.671666666666669,65.72166666666666,1.5744166666666668,0.4416666666666666,0,20.39699999999999,187.059,129.642
2019-02-01 22:00:00,130.318,10.078333333333331,68.3125,1.8929166666666664,0.2,0,23.38899999999998,148.49,126.758
2019-02-01 23:00:00,135.535,10.203333333333331,68.115,2.3355833333333336,0.0,0,-9.920999999999992,130.318,120.655
2019-02-02 00:00:00,130.831,9.898333333333332,66.69416666666667,2.4006666666666665,0.0333333333333333,1,-0.4959999999999809,135.535,118.68
2019-02-02 01:00:00,125.631,9.475,68.6875,1.7476666666666667,0.3166666666666667,1,5.290999999999983,130.831,115.973
2019-02-02 02:00:00,125.722,9.591666666666669,65.5775,3.044916666666667,0.0499999999999999,1,-5.668999999999983,125.631,115.116
2019-02-02 03:00:00,120.144,9.249166666666666,63.14416666666667,2.2255,0.0,1,-0.44300000000001205,125.722,112.878
2019-02-02 04:00:00,114.123,8.93,66.66250000000001,2.9271666666666665,0.0,1,3.8999999999999915,120.144,108.957
2019-02-02 05:00:00,112.002,9.2575,65.04166666666667,2.998833333333333,0.0,1,0.2580000000000098,114.123,105.523
2019-02-02 06:00:00,110.139,9.174166666666666,62.370000000000005,3.589833333333333,0.0,1,16.412000000000006,112.002,106.869
2019-02-02 07:00:00,124.688,9.12,56.96833333333333,7.39675,0.0,1,-6.680999999999997,110.139,116.032
2019-02-02 08:00:00,132.556,9.453333333333331,51.40916666666666,101.25,0.0,1,-6.947000000000017,124.688,137.943
2019-02-02 09:00:00,133.477,10.0925,50.59583333333333,254.48333333333332,0.0,1,11.686000000000007,132.556,139.744
2019-02-02 10:00:00,146.084,10.6025,51.344166666666666,347.2083333333333,0.0,1,-9.384000000000015,133.477,145.737
2019-02-02 11:00:00,149.307,10.598333333333334,51.9475,336.6958333333333,0.0,1,-2.0399999999999636,146.084,141.263
2019-02-02 12:00:00,150.49,10.560833333333331,57.844166666666666,543.2833333333334,0.0,1,-6.012000000000029,149.307,143.311
2019-02-02 13:00:00,145.661,11.5075,48.0125,469.69166666666666,0.0,1,8.721000000000004,150.49,145.231
2019-02-02 14:00:00,149.553,11.518333333333333,45.66,428.7466666666666,0.0,1,-0.4399999999999977,145.661,144.109
2019-02-02 15:00:00,153.005,11.271666666666668,46.64666666666667,282.225,0.0,1,-4.698999999999984,149.553,141.487
2019-02-02 16:00:00,151.758,10.629166666666666,52.12416666666667,199.785,0.0,1,5.36099999999999,153.005,143.99
2019-02-02 17:00:00,155.872,10.371666666666668,53.20250000000001,42.13016666666667,0.0,1,-3.0270000000000152,151.758,140.509
2019-02-02 18:00:00,156.959,9.564166666666669,60.41333333333333,2.2340833333333334,0.0,1,-6.961999999999989,155.872,138.106
2019-02-02 19:00:00,151.084,9.134166666666667,61.845,2.238916666666667,0.0,1,-3.9560000000000173,156.959,132.976
2019-02-02 20:00:00,141.253,8.748333333333333,65.05499999999999,2.44,0.0,1,-5.381999999999948,151.084,127.238
2019-02-02 21:00:00,126.04,8.540000000000001,65.35833333333333,3.08875,0.0,1,18.55299999999997,141.253,123.042
2019-02-02 22:00:00,129.38,8.611666666666666,64.22083333333333,2.7264166666666667,0.0,1,-2.700999999999979,126.04,125.117
2019-02-02 23:00:00,130.019,8.701666666666666,63.30166666666667,4.870916666666667,0.0,1,-17.874000000000024,129.38,123.506
2019-02-03 00:00:00,112.784,8.5575,63.99916666666667,3.534333333333333,0.0,1,13.821999999999989,130.019,119.624
2019-02-03 01:00:00,109.371,8.516666666666667,63.085,3.031083333333333,0.0,1,3.3840000000000146,112.784,116.863
2019-02-03 02:00:00,109.342,8.417499999999999,63.821666666666665,2.3663333333333334,0.0,1,-0.75,109.371,115.857
2019-02-03 03:00:00,108.563,8.309166666666666,65.48,2.83025,0.0,1,-0.9610000000000127,109.342,113.61
2019-02-03 04:00:00,106.823,8.361666666666666,65.21,3.31325,0.0,1,1.5590000000000117,108.563,109.584
2019-02-03 05:00:00,106.642,8.4525,65.78,3.10475,0.0,1,6.3230000000000075,106.823,103.811
2019-02-03 06:00:00,112.784,8.0825,68.04083333333334,4.0095,0.0,1,-1.0710000000000122,106.642,100.629
2019-02-03 07:00:00,117.855,7.579999999999999,68.91916666666667,9.691166666666666,0.0,1,3.8019999999999925,112.784,103.905
2019-02-03 08:00:00,126.728,8.326666666666666,63.2175,112.87416666666668,0.0,1,-8.20999999999998,117.855,101.888
2019-02-03 09:00:00,127.391,9.25,59.568333333333335,280.2833333333333,0.0,1,4.34999999999998,126.728,102.717
2019-02-03 10:00:00,132.404,10.191666666666666,55.82666666666666,431.5083333333334,0.0,1,-7.72499999999998,127.391,106.719
2019-02-03 11:00:00,129.692,11.028333333333334,46.21083333333333,537.3249999999999,0.0,1,15.234999999999985,132.404,108.394
2019-02-03 12:00:00,142.215,11.909166666666666,41.94416666666667,586.65,0.0,1,-16.252999999999986,129.692,107.804
2019-02-03 13:00:00,138.485,12.275833333333331,38.77583333333333,576.25,0.0,1,-3.379000000000019,142.215,111.953
2019-02-03 14:00:00,131.376,12.530833333333334,38.57833333333333,505.1,0.0,1,2.8360000000000127,138.485,120.067
2019-02-03 15:00:00,127.103,12.544166666666667,34.910000000000004,383.225,0.0,1,1.5980000000000132,131.376,130.765
2019-02-03 16:00:00,124.428,12.274166666666666,35.50083333333333,223.6833333333333,0.0,1,-3.9129999999999967,127.103,131.937
2019-02-03 17:00:00,117.84,11.430833333333332,40.928333333333335,55.72683333333333,0.0,1,7.593999999999994,124.428,141.41
2019-02-03 18:00:00,118.846,10.004166666666666,46.67416666666667,1.467833333333333,0.0,1,-0.29999999999999716,117.84,141.233
2019-02-03 19:00:00,119.552,9.328333333333331,48.310833333333335,1.0130833333333331,0.0,1,-10.64100000000002,118.846,140.868
2019-02-03 20:00:00,109.617,8.965833333333334,45.38999999999999,1.0110833333333331,0.0,1,7.037999999999997,119.552,128.906
2019-02-03 21:00:00,106.72,8.556666666666667,49.182500000000005,1.0920833333333333,0.0,1,-0.06699999999999307,109.617,129.499
2019-02-03 22:00:00,103.756,8.490833333333333,49.17416666666667,1.1981666666666666,0.0,1,5.286999999999992,106.72,133.589
2019-02-03 23:00:00,106.079,8.398333333333333,49.03916666666667,1.008916666666667,0.0,1,2.4950000000000188,103.756,132.121
2019-02-04 00:00:00,110.897,8.244166666666667,48.984166666666674,1.225666666666667,0.0,0,-24.87000000000002,106.079,129.0
2019-02-04 01:00:00,90.845,7.9075,49.649166666666666,1.0571666666666666,0.0,0,15.546000000000006,110.897,122.41
2019-02-04 02:00:00,86.339,7.659166666666667,48.75583333333333,1.0526666666666666,0.0,0,2.5150000000000006,90.845,121.142
2019-02-04 03:00:00,84.348,7.356666666666666,52.73500000000001,1.1150833333333334,0.0,0,6.760999999999996,86.339,120.294
2019-02-04 04:00:00,89.118,6.50025,67.45583333333333,2.7078333333333333,0.0,0,10.973000000000013,84.348,119.152
2019-02-04 05:00:00,104.861,5.68,73.125,4.243083333333334,0.0,0,-7.654000000000011,89.118,132.259
2019-02-04 06:00:00,112.95,5.68625,70.485,4.013,0.0,0,48.39299999999999,104.861,154.216
2019-02-04 07:00:00,169.432,5.462,62.67,9.95525,0.0,0,12.981000000000037,112.95,232.381
2019-02-04 08:00:00,238.895,5.927916666666667,67.23416666666667,121.72,0.0,0,-41.02300000000005,169.432,373.703
2019-02-04 09:00:00,267.335,6.436166666666666,66.80833333333334,289.06666666666666,0.0,0,9.174000000000063,238.895,452.315
2019-02-04 10:00:00,304.949,7.969666666666666,58.23416666666666,442.81666666666666,0.0,0,-46.01900000000006,267.335,506.621
2019-02-04 11:00:00,296.544,9.340833333333334,53.390833333333326,533.7833333333333,0.0,0,23.20900000000006,304.949,511.121
2019-02-04 12:00:00,311.348,11.4525,46.68083333333333,564.375,0.0,0,-20.615000000000066,296.544,511.825
2019-02-04 13:00:00,305.537,12.350833333333334,40.85416666666666,505.35,0.0,0,3.54200000000003,311.348,514.877
2019-02-04 14:00:00,303.268,13.3275,36.69583333333333,439.35,0.0,0,-0.8689999999999714,305.537,480.263
2019-02-04 15:00:00,300.13,13.3025,30.20583333333333,356.9583333333333,0.0,0,-18.484000000000037,303.268,473.9
2019-02-04 16:00:00,278.508,12.7475,30.479166666666668,146.37166666666667,0.0,0,7.968000000000018,300.13,455.19
2019-02-04 17:00:00,264.854,12.035833333333334,37.2175,34.23366666666667,0.0,0,-30.095999999999947,278.508,420.969
2019-02-04 18:00:00,221.104,11.64,42.64416666666667,1.1285,0.0,0,3.543999999999926,264.854,368.876
2019-02-04 19:00:00,180.898,10.893333333333333,50.03833333333333,1.0685833333333334,0.0,0,16.368000000000023,221.104,264.22
2019-02-04 20:00:00,157.06,10.308333333333334,55.35583333333333,1.1261666666666663,0.0,0,2.275999999999982,180.898,220.935
2019-02-04 21:00:00,135.498,10.155,52.98833333333334,0.8815833333333334,0.0,0,10.143000000000029,157.06,188.496
2019-02-04 22:00:00,124.079,9.955833333333333,48.52333333333333,1.1980833333333334,0.0,0,2.436000000000007,135.498,159.169
2019-02-04 23:00:00,115.096,9.939166666666669,46.85583333333333,1.0571666666666666,0.0,0,-3.497000000000014,124.079,149.632
2019-02-05 00:00:00,102.616,9.68,48.005,0.87025,0.0,0,-5.506,115.096,147.262
2019-02-05 01:00:00,84.63,9.109166666666669,53.9175,0.87025,0.0,0,14.000000000000014,102.616,124.887
2019-02-05 02:00:00,80.644,8.3175,61.82666666666666,2.567083333333333,0.0,0,6.393999999999991,84.63,120.792
2019-02-05 03:00:00,83.052,8.644166666666667,57.465833333333336,2.137833333333333,0.0,0,-4.782000000000011,80.644,115.853
2019-02-05 04:00:00,80.678,8.054166666666665,60.82083333333333,1.1889166666666666,0.0,0,9.025000000000006,83.052,125.688
2019-02-05 05:00:00,87.329,7.739999999999999,60.93833333333333,2.11225,0.0,0,10.091000000000008,80.678,148.755
2019-02-05 06:00:00,104.071,7.870833333333334,54.05416666666667,1.08725,0.0,0,52.253,87.329,162.31
2019-02-05 07:00:00,173.066,7.421666666666667,56.13916666666666,8.7735,0.0,0,-4.503000000000014,104.071,242.624
2019-02-05 08:00:00,237.558,7.445,64.81,125.6825,0.0,0,-39.087999999999994,173.066,376.856
2019-02-05 09:00:00,262.962,7.785833333333333,64.70083333333334,304.40833333333336,0.0,0,8.923000000000002,237.558,433.697
2019-02-05 10:00:00,297.289,8.525,61.66333333333333,449.60833333333335,0.0,0,-34.78499999999997,262.962,428.261
2019-02-05 11:00:00,296.831,10.689166666666669,55.7875,554.1916666666667,0.0,0,2.463999999999942,297.289,452.22
2019-02-05 12:00:00,298.837,12.9075,44.85,590.5,0.0,0,-8.938999999999965,296.831,457.318
2019-02-05 13:00:00,291.904,14.248333333333331,38.78833333333333,574.5500000000001,0.0,0,-6.4669999999999845,298.837,446.326
2019-02-05 14:00:00,278.504,15.558333333333332,30.63583333333333,514.7166666666667,0.0,0,22.634999999999934,291.904,452.778
2019-02-05 15:00:00,287.739,16.026666666666667,27.784166666666668,397.19166666666666,0.0,0,-18.51899999999995,278.504,467.595
2019-02-05 16:00:00,278.455,16.80333333333333,21.8925,234.99166666666667,0.0,0,-8.242000000000019,287.739,476.734
2019-02-05 17:00:00,260.929,15.920833333333334,24.1,61.906666666666666,0.0,0,-20.936999999999955,278.455,463.78
2019-02-05 18:00:00,222.466,14.183333333333332,41.20166666666667,1.4073333333333335,0.0,0,-11.926000000000045,260.929,368.266
2019-02-05 19:00:00,172.077,12.946666666666667,52.49666666666667,1.0106666666666666,0.0,0,19.951000000000022,222.466,263.957
2019-02-05 20:00:00,141.639,12.446666666666667,53.42,0.86075,0.0,0,19.942999999999984,172.077,222.816
2019-02-05 21:00:00,131.144,12.54,52.3175,0.734,0.0,0,5.075999999999993,141.639,208.235
2019-02-05 22:00:00,125.725,13.205833333333333,46.535,1.0131666666666663,0.0,0,-5.540999999999997,131.144,177.589
2019-02-05 23:00:00,114.765,12.448333333333332,48.083333333333336,0.8263333333333334,0.0,0,16.058999999999997,125.725,169.774
2019-02-06 00:00:00,119.864,10.861666666666666,62.76666666666667,1.2163333333333333,0.0,0,-7.801000000000002,114.765,161.114
2019-02-06 01:00:00,117.162,9.389166666666666,75.97500000000001,3.34425,0.0,0,1.5699999999999932,119.864,148.775
2019-02-06 02:00:00,116.03,10.1075,63.32666666666666,2.08675,0.0,0,3.584000000000003,117.162,139.184
2019-02-06 03:00:00,118.482,10.184166666666666,60.99583333333334,2.0638333333333336,0.0,0,-4.393999999999991,116.03,134.593
2019-02-06 04:00:00,116.54,9.911666666666669,61.560833333333335,1.35025,0.0,0,-0.4750000000000085,118.482,131.157
2019-02-06 05:00:00,114.123,9.213333333333331,65.00750000000001,2.3221666666666665,0.0,0,-0.02200000000000557,116.54,143.023
2019-02-06 06:00:00,111.684,8.064166666666667,72.78166666666667,3.456166666666667,0.0,0,2.068000000000012,114.123,172.328
2019-02-06 07:00:00,111.313,7.565,75.20833333333333,11.60225,0.0,0,7.597999999999999,111.684,251.962
2019-02-06 08:00:00,118.54,7.906666666666666,71.38416666666667,85.60916666666667,0.0,0,-6.211000000000013,111.313,415.001
2019-02-06 09:00:00,119.556,9.240833333333333,65.52666666666666,227.70833333333331,0.0,0,-1.9339999999999833,118.54,464.144
2019-02-06 10:00:00,118.638,11.0675,59.305,379.6833333333333,0.0,0,10.188999999999993,119.556,461.461
2019-02-06 11:00:00,127.909,13.4775,52.873333333333335,555.5333333333333,0.0,0,-12.51400000000001,118.638,470.926
2019-02-06 12:00:00,124.666,16.0525,45.92916666666667,605.625,0.0,0,4.581000000000017,127.909,468.207
2019-02-06 13:00:00,126.004,16.559166666666666,43.44833333333333,570.5333333333333,0.0,0,-0.02600000000001046,124.666,460.269
2019-02-06 14:00:00,127.316,16.303333333333335,43.41,501.825,0.0,0,6.89200000000001,126.004,492.325
2019-02-06 15:00:00,135.52,17.075,42.76083333333333,353.3333333333333,0.0,0,-4.609000000000009,127.316,487.142
2019-02-06 16:00:00,139.115,16.453333333333333,41.92916666666667,198.90833333333333,0.0,0,-4.325000000000017,135.52,443.979
2019-02-06 17:00:00,138.385,14.853333333333332,47.415,47.585,0.0,0,1.7730000000000246,139.115,412.511
2019-02-06 18:00:00,139.428,14.180833333333334,44.330000000000005,1.8666666666666665,0.0,0,-3.8079999999999927,138.385,375.513
2019-02-06 19:00:00,136.663,12.361666666666666,56.48,1.45375,0.0,0,-9.314000000000021,139.428,264.049
2019-02-06 20:00:00,124.584,11.144166666666663,64.97166666666666,2.8249166666666667,0.0,0,10.593000000000004,136.663,211.972
2019-02-06 21:00:00,123.098,10.3125,73.88333333333334,2.88725,0.0,0,0.33899999999999864,124.584,159.773
2019-02-06 22:00:00,121.951,10.293333333333331,76.05,3.8171666666666666,0.0,0,3.4960000000000093,123.098,147.525
2019-02-06 23:00:00,124.3,10.163333333333334,76.29166666666667,3.371833333333333,0.0,0,-0.48499999999999943,121.951,145.685
2019-02-07 00:00:00,126.164,10.029166666666669,77.575,3.634916666666667,0.0,0,-0.4510000000000076,124.3,138.497
2019-02-07 01:00:00,127.577,9.835833333333332,79.625,5.573916666666666,0.0,0,-5.35199999999999,126.164,138.101
2019-02-07 02:00:00,123.638,9.584166666666668,81.175,4.51075,0.0,0,1.843999999999994,127.577,135.963
2019-02-07 03:00:00,121.543,9.904166666666669,79.575,4.274416666666666,0.0,0,0.9759999999999991,123.638,133.234
2019-02-07 04:00:00,120.424,9.985,78.13333333333334,4.0255833333333335,0.0,0,9.057999999999993,121.543,127.306
2019-02-07 05:00:00,128.363,10.216666666666669,75.98333333333333,5.0888333333333335,0.0,0,0.6340000000000146,120.424,157.564
2019-02-07 06:00:00,136.936,10.5725,74.85833333333333,5.389749999999999,0.0,0,51.57899999999998,128.363,172.872
2019-02-07 07:00:00,197.088,10.666666666666666,75.77499999999999,8.752416666666667,0.0,0,9.340000000000003,136.936,253.802
2019-02-07 08:00:00,266.58,11.344166666666666,73.76666666666667,119.97,0.0,0,-28.095999999999975,197.088,385.141
2019-02-07 09:00:00,307.976,12.576666666666666,70.06416666666667,292.39166666666665,0.0,0,4.7690000000000055,266.58,450.346
2019-02-07 10:00:00,354.141,12.985,71.13666666666667,440.5416666666667,0.0,0,-35.88200000000006,307.976,455.648
2019-02-07 11:00:00,364.424,13.306666666666668,64.39083333333333,390.375,0.0,0,10.552000000000078,354.141,458.945
2019-02-07 12:00:00,385.259,13.731666666666667,57.93333333333334,507.2833333333333,0.0,0,-24.13400000000007,364.424,473.147
2019-02-07 13:00:00,381.96,13.910833333333334,56.65916666666666,484.5833333333333,0.0,0,-6.6329999999999245,385.259,483.534
2019-02-07 14:00:00,372.028,14.4125,54.961666666666666,461.9916666666666,0.0,0,25.421999999999912,381.96,464.008
2019-02-07 15:00:00,387.518,14.710833333333332,54.165,390.975,0.0,0,-30.727999999999952,372.028,447.581
2019-02-07 16:00:00,372.28,14.508333333333333,53.69166666666666,230.34166666666667,0.0,0,2.4350000000000023,387.518,425.341
2019-02-07 17:00:00,359.477,13.821666666666664,53.62083333333334,66.9825,0.0,0,-55.212999999999965,372.28,415.562
2019-02-07 18:00:00,291.461,12.555,58.25333333333333,2.704166666666667,0.0,0,11.812999999999988,359.477,352.353
2019-02-07 19:00:00,235.258,11.838333333333331,65.40166666666667,2.877833333333333,0.0,0,-16.435000000000002,291.461,247.99
2019-02-07 20:00:00,162.62,11.176666666666668,69.1225,4.078,0.0,0,55.81999999999999,235.258,206.128
2019-02-07 21:00:00,145.802,10.7825,76.05833333333334,6.265999999999999,0.0,0,11.995000000000033,162.62,162.814
2019-02-07 22:00:00,140.979,10.669166666666667,79.19166666666666,5.086833333333334,0.0,0,0.7889999999999588,145.802,143.406
2019-02-07 23:00:00,136.945,10.679166666666667,76.35833333333333,3.6995,0.0,0,-15.799999999999983,140.979,135.063
2019-02-08 00:00:00,117.111,10.613333333333332,77.95,4.251416666666667,0.0,0,21.19999999999999,136.945,107.08
2019-02-08 01:00:00,118.477,10.276666666666667,79.99166666666666,4.79475,0.0,0,-1.8500000000000085,117.111,109.023
2019-02-08 02:00:00,117.993,10.120833333333334,79.76666666666667,3.87725,0.0,0,-0.19799999999997908,118.477,109.115
2019-02-08 03:00:00,117.311,10.448333333333332,74.89999999999999,4.2564166666666665,0.0,0,-1.6810000000000258,117.993,107.676
2019-02-08 04:00:00,114.948,10.4725,71.84166666666667,4.487333333333333,0.0,0,5.985000000000014,117.311,105.913
2019-02-08 05:00:00,118.57,10.541666666666666,71.35833333333333,5.702916666666667,0.0,0,9.614000000000019,114.948,123.217
2019-02-08 06:00:00,131.806,10.385833333333332,73.725,2.799333333333333,0.0,0,26.77699999999996,118.57,136.847
